79,101
78,119
81,137
88,155
97,174
109,192
119,208
129,226
146,233
166,232
189,221
213,207
237,190
254,167
263,140
267,111
267,81
76,76
81,69
90,71
99,76
108,82
145,78
161,69
179,64
197,64
215,70
127,101
126,118
124,137
122,154
114,158
121,164
130,167
140,163
150,159
87,97
95,91
106,92
117,101
106,103
94,103
161,101
172,91
185,90
198,95
187,101
174,102
112,170
118,171
128,171
136,173
147,171
167,171
190,171
170,192
151,202
139,203
129,200
120,191
116,173
128,175
137,176
147,175
185,173
149,192
138,193
129,190
