95,48
91,63
87,78
86,93
90,108
96,123
102,138
107,154
118,162
133,164
151,157
169,147
187,136
202,121
211,104
218,85
223,66
99,30
106,28
113,29
120,32
127,37
149,37
163,35
176,36
189,41
198,49
134,51
130,64
125,77
120,90
115,92
118,96
123,99
130,98
138,97
106,45
112,41
120,43
125,51
118,50
111,48
155,55
163,50
172,51
178,57
171,58
163,57
106,103
111,102
118,104
125,106
133,106
147,108
162,112
146,126
132,132
123,131
115,129
109,119
110,106
118,109
124,111
133,111
159,112
132,124
124,123
117,120
