41,50
42,76
45,101
48,126
56,149
70,168
85,186
102,202
122,206
141,204
160,190
176,174
190,155
200,133
207,110
213,86
216,62
56,47
69,43
85,45
101,51
116,59
152,61
166,55
181,51
196,50
207,56
133,79
133,97
132,115
131,133
113,138
121,142
130,145
138,143
145,140
72,72
84,68
97,70
108,80
95,82
81,81
155,83
166,74
180,73
190,79
181,86
168,87
96,161
109,160
120,159
128,163
136,161
145,164
157,167
145,176
134,179
126,179
118,177
107,173
102,163
119,164
127,166
135,166
151,168
135,166
127,166
119,165
