33,85
39,113
47,142
54,169
69,192
90,212
112,227
137,239
161,238
182,228
196,207
210,185
221,163
227,138
227,111
225,85
223,58
52,66
64,53
81,48
99,50
115,56
148,49
164,39
181,33
198,33
211,43
136,74
140,97
143,120
147,142
122,147
134,151
148,154
159,147
168,140
74,85
84,79
97,78
110,83
98,87
85,88
161,76
171,67
183,65
194,69
186,74
173,76
98,171
119,166
136,165
149,166
161,162
177,158
192,155
181,178
167,190
154,195
141,196
121,190
104,171
137,171
149,171
162,167
187,157
165,179
152,183
139,184
