16,121
27,148
40,174
55,198
76,219
101,234
129,243
158,248
181,242
199,229
210,206
219,183
226,160
229,135
229,111
224,86
214,63
35,82
46,66
66,53
89,49
112,53
143,43
156,31
172,22
189,19
204,27
134,77
140,97
146,116
153,136
133,155
145,154
157,154
166,148
174,141
66,99
76,86
91,83
107,92
93,97
78,101
158,75
166,58
180,53
193,58
185,68
170,72
107,182
127,177
148,171
162,170
172,164
188,159
202,154
195,182
183,198
171,204
157,206
133,202
113,183
150,178
164,176
174,171
196,159
178,184
167,190
153,192
