51,90
50,112
49,132
49,153
54,173
66,193
81,210
98,226
118,233
139,231
158,219
176,206
191,191
201,174
206,155
209,136
211,116
68,81
79,72
95,69
109,71
123,78
158,84
172,82
186,84
198,91
204,105
138,98
137,114
136,130
135,146
113,147
122,152
132,158
143,155
152,152
86,92
96,89
105,90
114,98
104,96
94,95
157,105
168,101
177,102
186,109
176,108
167,106
83,159
101,160
118,163
131,167
142,166
158,168
171,171
156,191
139,200
126,200
113,196
97,183
88,162
117,169
130,173
141,172
166,172
140,188
128,188
115,184
