43,101
51,123
60,145
73,164
89,182
108,197
126,210
147,217
168,215
184,205
193,185
201,162
207,139
211,117
210,94
206,71
200,51
56,67
63,53
76,42
93,37
108,40
137,33
148,24
161,20
175,22
186,31
129,53
133,65
137,77
142,89
126,105
136,105
145,105
152,100
158,95
76,75
84,66
95,63
107,67
98,72
86,75
149,56
157,46
168,44
178,48
171,52
160,55
112,147
122,127
138,117
149,116
158,111
172,114
180,128
178,156
168,172
157,177
145,178
127,171
116,146
140,125
151,123
160,120
177,129
164,160
153,164
142,165
