23,137
28,162
34,186
40,211
49,233
65,253
90,266
116,277
142,281
169,277
193,266
215,252
229,234
236,211
240,187
244,162
247,136
40,105
53,90
73,83
94,84
113,91
154,90
174,83
195,83
215,90
229,103
135,114
136,129
136,145
136,161
117,177
127,180
137,183
147,180
155,178
65,124
78,117
91,117
105,125
91,127
78,127
166,125
180,117
193,118
206,125
193,128
180,128
89,210
106,199
123,195
137,197
151,195
171,201
189,213
172,227
152,233
137,233
123,232
105,225
94,210
123,201
137,202
151,202
184,212
152,222
137,222
123,221
