37,117
43,143
50,167
60,191
76,210
99,225
124,237
148,245
170,244
187,233
196,212
207,193
217,174
222,152
223,130
220,109
216,90
68,103
80,95
95,90
111,89
126,92
164,87
174,79
184,73
196,69
206,74
150,108
154,124
159,141
163,157
140,166
151,168
163,170
172,164
178,157
88,117
97,110
109,108
121,114
110,118
98,119
167,105
174,94
185,91
196,93
189,100
178,103
112,184
131,180
149,178
161,177
170,173
182,168
193,164
186,189
177,202
166,206
154,208
134,202
117,185
150,182
162,181
172,177
188,168
174,191
164,196
151,198
