1,88
1,127
1,167
3,207
21,239
46,268
77,288
109,303
140,306
164,299
181,276
199,253
215,231
229,206
241,182
244,157
243,133
64,74
91,69
117,72
142,79
162,96
195,105
209,100
223,98
236,97
243,106
179,117
181,139
183,162
186,184
141,186
155,194
170,202
184,200
193,193
88,99
105,95
121,98
132,112
117,111
101,107
189,123
203,113
218,115
228,124
217,128
203,127
82,205
116,205
146,208
161,214
173,213
185,214
192,218
179,245
166,257
152,258
135,255
108,238
88,208
144,215
159,219
171,219
186,221
168,241
155,242
140,240
