70,74
71,93
74,112
78,130
84,148
93,164
104,177
118,188
137,191
156,186
175,175
192,160
204,141
210,119
212,96
214,74
215,51
70,57
77,49
89,48
100,50
112,54
136,49
151,41
165,35
181,35
195,41
125,67
125,82
125,98
125,114
115,120
122,123
129,125
137,121
145,117
83,74
91,67
101,66
110,74
101,77
91,77
150,68
159,59
169,58
178,62
171,68
161,70
104,139
113,134
123,132
132,133
141,130
155,129
171,130
157,148
144,157
134,159
125,159
114,154
108,140
124,137
132,137
142,135
166,131
143,147
133,149
124,148
