26,164
46,185
67,202
90,216
117,227
147,232
176,235
204,235
229,223
247,202
255,176
261,149
265,121
262,92
249,63
232,36
214,11
21,135
25,118
38,103
57,91
77,84
105,56
113,34
128,17
148,4
171,1
107,87
119,104
131,121
144,139
132,157
145,154
160,150
169,137
176,124
53,138
59,124
72,114
88,112
80,122
68,132
139,71
143,55
156,44
171,40
165,52
153,63
130,187
142,174
156,162
169,156
180,146
199,137
220,130
215,155
203,174
192,184
179,191
157,194
136,184
163,168
175,162
186,153
216,135
193,163
181,173
169,179
