56,62
53,86
53,110
53,135
57,159
67,181
82,201
100,218
122,225
147,224
173,213
198,199
219,180
233,158
242,132
250,106
256,79
65,45
75,36
89,33
104,36
118,43
166,45
184,41
203,42
220,50
232,63
138,72
135,92
132,112
128,132
112,134
119,140
128,146
139,142
150,138
81,67
92,61
104,63
115,74
102,73
90,72
169,78
180,70
193,71
205,79
193,82
180,81
91,152
104,151
117,152
128,156
140,154
155,156
174,161
154,171
138,176
125,177
113,174
101,166
98,155
116,162
127,164
140,164
167,162
139,164
127,164
115,162
