22,69
24,101
30,132
38,162
49,189
65,214
86,234
110,250
136,254
163,248
186,232
207,211
222,186
231,157
238,128
243,97
245,65
34,47
48,31
69,25
91,28
111,37
155,36
174,26
196,22
218,28
232,44
133,66
133,90
133,114
133,137
111,149
122,153
134,157
146,153
156,148
58,72
71,64
87,65
103,75
87,77
70,77
164,74
178,63
194,62
207,68
195,74
179,75
93,182
108,177
123,174
134,177
145,173
161,175
179,179
163,194
148,202
136,204
124,202
109,196
100,183
123,185
134,186
146,184
172,180
147,185
136,187
124,186
