66,138
68,161
73,184
85,207
99,228
115,247
132,264
149,280
172,283
199,275
227,258
255,239
276,213
287,183
290,150
290,116
288,83
60,104
63,91
74,84
89,81
103,83
136,73
156,58
180,50
206,53
228,63
124,106
124,124
123,143
122,162
119,182
127,184
137,184
148,178
159,173
80,127
86,117
98,113
112,120
101,125
89,128
166,105
177,93
191,88
207,92
195,99
181,103
121,221
126,214
134,206
145,207
154,202
176,203
205,202
183,219
165,228
154,231
143,232
133,229
127,221
137,217
147,216
158,213
197,205
160,213
150,216
139,217
