69,51
59,74
52,97
46,120
44,145
49,168
59,189
74,206
94,220
119,227
147,224
174,218
199,206
217,188
230,167
245,145
258,120
88,35
103,30
119,32
133,39
146,49
179,60
199,62
218,67
233,78
241,93
154,76
147,88
140,99
132,111
115,118
121,124
127,130
138,131
148,133
101,60
113,59
125,64
133,74
120,72
109,67
179,92
192,89
204,94
213,103
201,102
189,98
87,140
100,136
114,139
123,145
135,147
151,155
166,168
144,178
125,178
112,174
102,169
92,158
92,142
111,145
120,151
132,153
161,166
130,170
117,167
108,161
