69,51
69,73
72,95
75,116
82,137
93,156
107,173
123,188
141,192
160,188
178,174
195,159
208,140
215,120
219,99
221,77
223,54
78,40
90,33
105,33
118,37
131,45
160,46
173,40
188,36
202,37
213,44
144,59
144,75
143,91
143,107
127,111
134,115
142,118
151,116
159,112
95,56
104,52
115,54
124,62
113,62
103,61
166,64
175,57
186,56
195,60
187,64
176,65
104,127
118,127
132,128
142,131
153,129
167,128
181,129
167,148
153,156
141,157
130,156
116,147
109,129
131,133
142,135
153,134
176,131
153,146
141,148
131,146
