87,63
89,80
92,97
96,114
104,129
116,141
131,151
146,160
160,161
174,156
187,145
199,134
208,121
213,106
215,89
215,71
215,54
95,53
102,46
112,46
122,48
132,51
158,47
168,42
179,38
190,37
200,42
146,64
147,76
148,88
149,100
138,106
144,107
150,109
157,106
163,103
107,67
114,62
123,62
131,67
123,70
114,70
165,64
172,57
181,55
188,59
182,63
174,64
123,117
134,116
145,115
152,116
160,114
172,112
185,111
175,126
164,133
155,135
147,135
135,131
127,118
145,119
153,119
161,117
182,113
163,127
154,128
146,129
