1,76
1,111
1,150
1,184
3,217
16,247
35,273
59,288
88,294
115,290
137,273
156,252
174,230
190,207
203,184
211,162
215,138
40,54
59,40
86,33
111,39
133,54
182,69
198,67
213,71
223,82
222,99
152,101
151,121
151,142
151,162
111,170
123,177
135,185
146,183
155,179
62,88
79,83
97,87
109,101
92,101
75,97
163,117
178,109
193,114
200,124
191,127
176,124
50,205
78,199
109,199
123,205
138,205
151,211
151,221
140,248
124,262
108,262
93,258
67,243
55,208
106,207
120,210
133,211
145,223
129,246
114,248
99,245
