65,96
64,116
64,138
67,159
74,180
85,198
100,215
116,229
137,234
160,231
181,220
201,206
216,186
226,165
229,141
231,116
231,93
67,76
75,64
89,61
103,65
116,72
147,67
161,60
177,58
193,61
207,68
130,86
128,100
126,114
124,128
112,138
119,143
129,145
140,142
150,139
82,92
91,83
103,84
115,93
102,95
90,95
156,92
167,81
180,81
192,87
182,92
168,93
95,164
107,158
121,156
132,158
143,156
162,159
182,165
163,184
145,192
133,193
122,192
107,183
101,166
121,163
132,164
143,163
176,166
144,180
133,181
122,180
