46,89
45,117
45,144
48,171
55,195
66,218
78,239
92,256
111,263
131,264
153,254
173,237
190,217
204,193
216,167
225,141
232,112
63,82
77,77
94,80
109,86
124,95
156,98
172,93
188,92
203,94
215,102
136,112
133,133
130,155
128,175
107,173
115,179
125,185
136,183
146,180
75,103
87,101
100,102
109,112
97,111
85,109
164,119
176,113
189,114
198,120
188,123
176,122
80,191
95,192
112,195
123,199
136,199
151,201
165,204
149,226
131,235
117,235
105,231
90,218
85,193
110,200
121,203
134,203
160,204
133,221
120,221
108,217
