25,68
21,98
18,127
19,157
29,184
46,208
66,227
88,245
112,253
135,251
153,235
169,218
185,199
198,178
209,156
216,133
219,110
63,49
83,44
104,47
122,54
139,67
174,76
188,73
203,73
216,76
223,87
154,90
153,108
152,127
151,145
119,148
130,154
141,162
152,160
161,158
81,76
95,75
107,78
117,87
104,86
91,83
170,100
182,95
195,97
204,104
193,106
181,103
76,163
100,165
122,169
135,174
146,174
159,177
169,183
154,202
139,209
126,208
112,203
92,189
81,167
120,176
133,180
144,181
162,184
142,194
130,194
116,190
