97,49
88,67
80,87
75,108
74,129
76,150
81,170
87,191
103,204
124,211
147,209
168,202
187,191
203,175
216,157
229,137
240,115
109,30
119,25
130,27
140,34
148,45
179,58
196,59
212,64
224,75
229,90
154,73
147,88
139,103
131,118
117,116
122,123
128,130
138,131
149,132
113,55
122,54
131,60
137,69
127,66
118,62
177,87
189,86
199,90
206,99
196,97
186,93
96,127
107,128
118,132
126,138
138,141
153,148
167,160
146,170
128,169
116,165
105,159
99,146
101,130
115,138
124,143
136,147
162,158
132,161
121,157
111,150
