70,87
72,105
74,122
77,139
84,155
95,169
108,182
122,193
138,197
153,193
166,181
178,168
188,153
195,137
198,120
200,102
200,85
83,83
91,76
102,74
113,76
124,80
149,80
159,75
170,73
181,74
190,80
136,91
136,103
137,116
137,129
123,132
130,135
137,138
144,135
150,132
97,91
104,86
113,86
120,93
112,94
104,94
153,92
160,85
169,85
176,90
170,93
161,93
105,143
116,141
127,142
137,143
146,141
157,141
168,142
158,157
147,165
137,166
127,165
115,158
109,144
128,145
137,147
146,145
164,143
147,157
137,158
127,157
