85,62
82,76
81,90
83,104
86,120
92,134
99,148
109,162
123,168
140,168
159,164
178,156
191,142
200,126
206,108
211,90
214,70
87,52
92,45
102,46
111,50
119,56
143,57
156,52
170,51
183,55
193,63
129,68
126,78
123,88
121,99
113,103
118,106
123,109
131,108
138,106
98,63
105,61
112,62
119,68
111,68
103,67
150,72
158,67
166,68
173,71
166,74
158,73
103,113
110,113
118,115
125,117
134,116
148,117
164,120
148,131
133,135
124,135
116,133
109,126
107,115
118,118
125,120
134,120
161,120
134,129
125,129
117,127
