72,55
64,80
58,106
54,132
54,156
59,180
66,202
76,222
93,234
116,241
141,236
165,226
189,213
208,195
223,173
239,148
253,122
88,42
103,36
118,40
132,46
144,58
186,71
204,71
221,77
236,85
245,98
154,91
147,110
140,128
132,146
113,144
120,151
127,158
138,159
149,159
103,71
115,68
127,73
134,85
122,83
110,78
178,103
192,98
205,102
213,113
202,114
189,110
81,153
95,156
111,162
122,168
135,171
154,178
169,190
146,207
124,211
109,207
96,200
85,182
85,157
107,169
119,176
132,179
165,188
129,198
115,194
103,187
