25,76
28,107
32,136
37,164
48,188
67,209
91,226
113,241
136,245
157,240
173,221
188,202
201,181
210,159
215,135
218,112
216,89
60,56
74,46
93,43
111,48
127,57
168,59
181,53
195,50
209,53
215,64
149,79
151,100
152,120
154,140
125,143
137,148
148,154
158,150
165,146
82,76
94,71
106,72
116,81
105,81
93,79
165,85
177,78
188,78
198,84
189,87
177,87
87,162
109,159
129,161
142,164
155,163
167,163
175,166
164,185
152,193
138,194
123,192
105,183
91,163
128,165
142,168
155,167
170,168
152,184
139,186
125,184
