30,91
35,123
43,154
51,183
65,210
85,233
107,254
131,272
157,276
180,268
198,245
214,222
229,198
239,173
245,147
248,120
248,94
56,83
74,72
95,71
117,75
137,84
177,84
194,76
212,72
229,73
241,84
160,108
162,131
164,155
166,178
137,177
149,184
163,190
175,185
184,178
83,104
97,96
114,98
127,111
112,114
95,112
181,110
193,97
208,95
221,103
211,110
195,112
104,195
126,194
145,194
159,197
171,194
185,192
199,192
186,219
172,232
158,235
144,234
124,222
111,197
145,198
159,200
171,198
192,196
171,219
158,223
144,221
