93,49
86,66
80,84
76,102
76,121
80,140
86,159
93,178
107,190
127,195
149,190
170,183
189,171
204,155
215,138
227,118
236,97
106,39
116,34
129,36
139,42
150,49
171,58
186,57
200,61
212,68
221,78
154,70
148,83
143,95
137,109
123,108
128,114
134,120
143,121
152,121
114,57
123,55
131,59
137,68
128,65
119,62
173,81
184,78
193,81
200,88
191,87
182,85
99,117
111,120
123,124
131,129
142,131
156,137
169,144
149,158
132,160
121,157
112,152
103,138
102,120
120,128
129,133
139,135
165,144
136,152
125,149
116,144
