51,72
52,98
56,125
62,152
72,176
87,199
103,220
121,239
143,243
164,238
185,223
206,204
223,183
234,158
241,128
246,98
249,67
57,54
68,43
84,42
101,46
115,55
156,52
173,41
192,37
211,38
227,49
135,72
134,93
134,114
133,134
115,140
124,145
135,150
147,145
157,140
75,74
86,67
100,68
111,79
99,80
85,80
166,78
179,67
193,66
205,73
195,78
180,79
98,162
113,163
127,162
137,165
151,161
169,161
189,163
172,189
153,200
139,203
127,201
112,189
104,166
127,169
138,170
151,168
183,165
152,186
139,189
127,186
