40,67
43,94
50,119
56,145
63,170
77,192
96,211
120,226
147,229
176,226
202,213
224,194
240,170
248,142
254,114
259,85
261,55
50,57
64,46
82,43
102,44
120,49
165,48
184,41
204,37
224,39
241,49
144,67
145,84
146,100
146,117
126,131
135,134
146,136
157,134
168,130
72,71
85,64
100,64
114,73
99,75
84,75
176,70
189,60
203,59
218,65
205,70
190,71
105,159
119,152
134,147
147,150
159,147
175,150
194,158
176,169
160,174
147,175
134,174
120,169
112,159
134,159
147,160
159,159
187,158
159,159
147,160
134,159
