20,117
26,142
35,167
49,192
66,216
86,235
107,253
130,268
154,271
177,261
197,241
212,215
225,186
231,154
229,121
224,88
216,58
23,76
31,64
45,60
61,59
77,63
113,55
130,40
151,32
173,31
193,40
101,84
105,110
109,135
113,160
99,168
109,172
122,174
133,166
144,159
42,100
50,92
64,89
79,95
66,101
52,103
137,81
147,69
162,64
176,68
166,76
151,80
89,195
101,189
115,186
131,186
144,181
165,176
187,175
175,208
156,223
141,227
124,226
107,218
96,196
118,192
133,192
147,187
181,178
151,210
136,214
120,213
