45,65
41,90
38,115
38,140
46,163
61,182
78,199
97,213
118,220
136,218
150,205
164,191
176,176
186,160
194,142
197,124
198,106
84,51
101,46
118,46
133,51
147,60
172,68
182,66
192,68
200,72
203,82
157,80
156,93
156,106
156,120
130,125
138,129
146,134
154,134
161,132
98,69
110,66
120,69
127,77
117,75
107,73
167,88
177,84
186,86
191,93
184,93
175,91
92,144
113,142
132,144
141,148
149,148
158,152
162,159
152,175
142,180
132,179
122,176
106,166
95,146
130,150
139,153
147,153
158,159
145,169
136,169
126,167
