34,92
34,121
38,148
44,175
55,202
71,227
89,249
111,268
137,275
163,271
187,253
208,230
225,205
237,177
245,148
250,119
252,88
42,69
55,56
74,55
92,58
111,65
148,64
169,59
190,56
211,58
228,71
131,87
132,106
132,125
133,145
112,157
123,160
134,164
146,160
156,157
62,90
74,84
89,84
103,93
89,96
74,96
164,94
178,86
192,86
205,92
193,98
178,98
85,182
103,181
122,179
135,181
148,179
169,181
190,183
170,211
149,224
135,226
121,223
102,210
90,185
122,188
135,190
148,188
185,185
149,211
135,212
121,210
