71,55
72,73
75,92
80,109
90,124
105,137
120,147
136,154
151,155
162,150
170,139
177,127
184,113
190,99
194,86
196,72
195,58
102,48
113,43
125,42
137,43
148,47
164,47
171,44
179,43
187,43
192,47
157,59
159,70
161,82
163,93
146,99
152,102
159,103
164,102
168,98
116,57
123,54
131,53
137,59
131,61
123,60
166,59
172,54
179,54
183,57
179,60
173,61
131,117
142,115
152,114
157,115
162,113
167,114
170,117
166,122
162,126
157,126
151,126
142,123
135,117
152,118
157,119
162,118
167,117
161,118
157,119
152,119
