78,76
79,96
81,114
85,133
93,151
104,168
116,183
129,197
147,202
166,199
185,188
202,175
216,158
224,138
229,116
233,94
235,70
86,65
93,58
104,56
116,58
126,62
154,61
168,56
183,54
197,57
209,64
140,74
139,87
138,100
137,114
126,120
133,124
141,127
150,123
159,119
98,76
106,71
115,71
124,78
115,78
106,78
165,77
174,70
184,70
194,75
184,77
174,77
114,143
123,138
133,136
142,138
152,136
166,137
181,141
167,155
153,162
143,163
134,162
124,156
118,144
134,141
142,141
152,140
177,142
153,154
143,155
134,154
