12,121
23,149
35,175
48,200
65,223
87,241
111,257
138,268
167,267
193,253
213,231
227,203
236,173
236,142
232,111
226,80
218,49
18,93
26,78
41,71
58,69
76,71
111,62
125,48
142,38
162,34
183,38
100,79
106,102
112,124
118,148
104,158
115,159
128,159
139,150
148,141
43,100
52,89
64,84
79,90
67,95
55,99
131,72
140,59
152,54
166,57
156,63
144,68
91,189
105,182
121,174
137,172
148,165
169,158
191,154
180,188
163,207
150,214
134,217
113,212
97,190
124,179
139,176
151,170
186,158
157,194
144,201
129,203
