1,108
1,144
1,180
3,215
24,243
55,263
88,278
120,289
148,287
168,275
179,250
192,227
206,204
216,180
222,155
220,131
215,107
33,92
53,82
76,77
100,80
121,90
170,94
181,85
193,77
207,72
217,78
151,111
156,131
162,151
168,172
129,181
144,185
159,189
171,184
179,176
63,111
79,101
96,101
110,114
94,116
78,116
165,110
176,96
190,94
201,101
193,107
179,109
76,207
108,203
137,201
153,202
164,198
176,195
185,196
176,220
165,235
151,239
135,240
106,231
83,209
137,209
153,209
164,206
177,201
164,220
151,225
136,226
