39,73
40,104
43,133
48,163
62,190
81,215
100,238
121,259
146,264
170,257
189,236
208,215
227,193
238,167
243,139
245,111
245,83
59,68
76,63
95,62
113,64
130,72
172,72
187,65
204,63
220,63
233,71
154,87
155,111
157,134
158,157
131,156
142,163
155,169
166,164
176,157
79,79
92,72
109,73
122,86
107,89
90,88
176,88
189,74
205,73
218,81
207,90
191,91
95,169
116,172
137,175
151,178
163,175
179,172
193,171
179,199
163,211
149,213
133,211
113,199
101,172
137,180
151,183
164,180
188,174
163,200
149,204
135,202
