43,97
52,117
61,136
70,154
84,170
100,183
119,194
138,204
158,203
174,193
187,177
199,158
208,138
212,117
211,93
207,70
203,46
46,86
53,78
65,75
77,76
90,79
130,69
140,57
152,48
167,42
184,43
115,85
119,101
123,117
127,133
113,136
122,139
132,140
141,133
149,126
65,97
73,90
84,87
97,92
86,96
75,98
141,79
149,69
160,65
172,66
163,72
152,76
102,152
114,150
126,147
137,146
147,141
162,134
179,128
169,151
157,164
146,169
134,171
119,167
107,153
128,152
139,150
149,145
174,132
153,155
142,160
131,162
