10,111
19,144
29,175
40,205
56,231
79,252
103,270
130,285
157,285
181,275
199,252
215,227
228,203
235,175
236,146
236,117
234,87
22,88
40,77
61,73
83,74
104,79
156,73
173,63
191,58
210,57
226,67
134,104
138,129
142,153
147,177
119,184
132,187
147,190
159,184
169,178
51,109
66,101
82,101
99,112
82,115
66,115
163,105
176,90
192,86
208,92
196,100
180,103
89,207
111,204
132,201
147,203
161,198
178,196
196,194
182,220
167,232
151,237
135,237
113,228
95,208
133,208
148,209
162,205
189,198
164,219
149,223
134,223
