1,163
13,189
33,212
54,234
81,253
111,265
144,271
176,273
204,264
223,244
229,217
232,188
230,158
225,129
216,102
203,77
186,53
2,114
8,90
26,73
48,63
72,63
111,45
123,29
139,20
157,17
171,25
108,85
120,105
132,126
144,146
121,168
136,166
152,164
161,154
168,144
37,126
45,111
58,104
78,109
65,117
51,123
133,82
140,65
153,57
167,61
160,69
147,76
107,204
123,189
142,179
158,175
169,167
184,159
199,156
197,185
190,204
176,213
160,218
136,217
112,201
147,187
162,182
174,174
195,161
181,192
168,200
152,205
