56,88
57,111
63,134
71,156
81,178
94,198
108,217
122,237
142,244
164,240
186,223
204,202
221,179
233,155
239,127
243,98
244,68
57,65
67,58
81,59
94,63
108,70
149,67
166,57
183,51
202,48
220,54
127,87
126,110
124,132
123,154
110,154
118,160
129,165
141,158
152,152
74,86
85,80
98,80
110,89
97,91
84,91
160,86
172,75
186,73
199,77
189,84
174,86
99,164
111,166
123,168
134,171
147,168
167,165
190,161
170,189
151,201
137,203
124,201
111,189
105,168
123,174
134,176
148,174
184,164
149,188
135,190
124,187
