93,73
92,87
94,101
99,115
105,129
112,142
121,155
130,166
142,169
158,167
174,161
190,151
204,138
213,122
218,103
221,84
222,65
95,62
101,58
109,59
118,61
127,64
148,60
159,55
171,52
183,50
196,53
134,70
133,81
131,92
129,104
123,109
128,111
134,113
141,110
148,107
105,72
111,68
119,67
126,72
118,75
110,75
157,69
164,63
173,62
182,65
174,69
165,70
119,127
123,123
130,122
136,122
143,120
156,121
171,123
159,135
147,141
139,142
132,142
125,138
122,128
130,125
137,125
144,124
167,124
146,133
138,134
131,134
