53,75
51,99
51,123
53,147
61,170
73,192
86,213
101,231
120,239
141,239
162,227
181,213
198,197
212,177
222,154
231,131
237,107
68,56
81,47
98,48
114,54
128,65
162,72
180,68
197,68
213,73
224,85
143,84
140,101
137,120
134,138
115,139
123,145
132,151
143,149
153,146
84,73
95,66
109,68
119,82
105,82
92,79
170,92
182,83
196,84
205,95
195,97
181,95
89,157
104,157
120,159
132,163
144,162
160,165
175,170
157,187
140,194
127,193
114,190
100,179
94,160
118,165
130,168
143,168
170,171
141,183
129,182
117,179
