31,78
34,105
40,131
45,158
54,183
70,205
89,224
111,240
134,245
156,241
177,225
196,207
211,186
221,161
226,136
228,109
228,82
44,59
60,48
79,48
97,53
113,63
155,62
172,53
191,49
209,52
222,63
134,85
134,104
133,124
133,144
114,149
124,153
134,157
145,154
154,150
66,82
79,75
93,76
106,89
92,89
78,87
161,89
174,78
188,76
199,84
189,88
176,89
89,172
107,168
124,166
135,169
148,168
164,170
180,174
164,194
147,202
134,203
122,201
105,192
94,174
123,174
135,176
148,175
175,175
147,191
135,192
122,190
