36,74
41,100
47,124
50,149
60,172
75,191
93,208
114,222
135,226
154,221
170,206
185,189
198,171
206,150
208,128
209,106
210,83
55,64
67,54
83,49
100,49
116,54
157,53
170,49
184,48
196,51
205,60
137,76
138,93
139,110
140,127
118,134
128,137
138,141
147,137
155,134
76,79
87,75
98,75
108,82
97,82
86,81
159,82
169,75
180,75
191,80
181,81
170,82
91,155
108,154
125,154
136,156
147,154
161,154
176,154
163,176
149,186
136,188
124,186
107,177
96,158
125,161
136,162
147,160
171,157
148,174
136,176
125,174
