83,71
74,87
68,105
65,123
66,142
70,162
76,181
81,201
94,215
115,222
139,220
163,214
185,202
203,186
216,166
227,144
236,122
91,50
100,48
109,50
118,56
125,65
156,77
171,76
186,80
199,89
209,100
133,88
126,102
120,115
114,129
101,129
106,137
113,144
124,144
135,143
97,73
105,71
114,75
120,85
110,82
102,78
157,101
168,97
178,101
187,109
175,108
165,105
87,141
96,144
106,149
113,154
124,156
141,161
159,171
135,180
114,179
104,175
95,170
90,159
91,144
103,153
111,158
121,161
155,169
118,172
108,168
100,163
