67,96
70,118
74,140
85,161
99,180
116,198
131,218
146,239
167,243
189,237
209,220
229,198
247,173
258,146
262,116
263,85
261,52
62,68
68,56
81,52
95,52
109,56
140,48
159,35
181,29
203,30
224,38
128,73
129,94
130,115
130,135
122,146
130,150
141,152
152,146
163,140
80,87
89,79
102,76
116,83
103,87
90,89
163,73
175,62
188,59
203,63
192,70
178,72
115,168
125,168
137,167
148,168
161,164
184,160
211,154
190,182
168,196
155,199
142,198
129,190
121,171
138,171
149,171
162,168
207,157
165,184
152,187
140,185
