69,91
70,112
72,132
75,152
82,171
95,189
108,205
124,218
141,224
160,222
178,210
196,196
212,179
221,160
226,139
231,118
234,95
78,65
89,55
104,54
119,58
133,66
159,69
174,63
191,61
207,66
218,77
146,81
145,96
144,111
144,127
127,129
135,134
144,139
154,135
162,131
92,82
103,75
113,75
123,84
112,84
102,83
170,87
181,80
192,81
201,89
191,89
180,88
103,150
116,144
132,143
144,145
155,145
173,147
188,155
173,175
155,184
142,185
130,182
115,171
108,152
132,148
143,150
155,149
183,155
155,174
143,175
131,172
