9,101
9,132
12,162
18,193
36,220
59,242
83,261
108,277
133,281
156,275
171,254
186,232
201,211
212,187
221,164
222,142
219,122
53,72
74,63
96,62
117,67
136,78
172,86
185,79
200,77
213,80
220,91
155,104
157,122
159,139
162,157
129,166
141,171
153,177
163,174
171,170
79,99
93,97
107,99
118,106
105,108
91,106
170,113
183,108
196,109
204,115
196,119
183,118
77,186
107,186
132,189
147,193
159,190
173,191
184,193
170,216
156,226
142,228
127,225
102,214
82,189
132,195
146,198
159,197
177,196
157,216
143,218
129,216
