28,82
32,114
38,144
46,172
58,198
75,221
96,238
120,252
144,257
166,249
183,230
200,211
214,189
225,167
233,143
237,117
237,91
55,63
72,48
95,41
119,43
140,54
175,55
192,47
212,45
230,51
240,68
157,77
159,98
160,118
162,138
133,147
145,151
158,156
169,152
178,148
81,77
96,72
109,72
123,80
109,80
94,80
179,83
193,75
206,75
217,81
206,84
193,84
96,174
120,170
143,169
155,171
167,168
181,168
192,172
179,195
166,206
153,209
139,207
118,199
101,175
142,174
155,176
167,174
186,173
166,193
153,196
140,195
