13,73
6,107
2,143
1,176
9,208
27,238
48,263
72,288
99,300
129,297
157,278
183,258
206,238
223,213
233,186
240,159
246,131
49,60
70,53
93,54
115,61
132,75
182,87
200,85
218,88
232,94
241,106
151,104
148,127
145,149
142,173
107,173
119,181
132,188
147,187
159,184
70,84
87,80
102,85
114,100
98,97
82,92
175,114
191,105
206,109
217,119
205,121
190,118
61,186
87,191
112,198
126,203
141,204
162,206
176,209
154,238
131,248
114,248
98,243
76,224
64,190
109,202
124,208
139,208
171,210
135,234
119,234
104,229
