72,117
69,135
69,153
71,171
77,190
87,208
97,226
108,245
126,253
149,255
175,247
199,235
221,220
235,199
243,174
247,149
252,121
69,100
74,87
87,82
100,85
112,91
139,92
157,86
177,86
196,95
210,108
123,109
120,124
116,139
113,154
102,160
109,166
119,170
130,167
142,164
84,109
92,101
102,102
111,113
101,112
91,111
152,115
162,105
174,106
185,114
174,116
163,116
92,177
101,177
112,178
121,181
133,180
154,182
177,185
155,202
134,208
122,208
111,205
102,195
98,180
111,183
121,185
133,185
173,186
134,201
122,201
112,197
