19,94
25,122
34,147
46,171
65,189
85,204
105,216
125,227
146,225
162,215
172,194
181,172
193,151
201,127
203,104
201,80
196,55
38,78
51,67
69,61
88,61
107,65
147,59
158,48
170,39
184,35
194,40
130,82
135,103
139,124
144,145
121,149
132,153
144,155
155,148
163,140
64,93
75,86
88,84
102,90
89,93
77,95
152,78
161,66
173,62
184,63
176,71
165,74
93,166
113,165
133,163
145,164
155,159
167,154
180,148
170,173
159,188
147,192
134,193
114,185
98,166
134,168
145,167
156,163
174,152
157,176
145,181
134,182
