21,97
21,125
23,153
30,180
44,203
65,222
86,238
108,250
129,250
147,242
159,220
172,201
187,182
199,163
206,143
207,124
207,103
51,81
68,73
87,71
106,75
123,83
156,83
169,75
184,70
198,69
207,79
141,103
142,119
144,136
146,152
119,159
130,162
141,166
150,163
157,158
74,104
86,97
99,98
111,107
98,108
85,108
156,105
167,95
180,94
189,100
181,105
169,106
77,175
101,173
123,174
136,176
146,173
159,171
170,169
158,194
146,208
134,211
121,211
98,201
81,176
123,181
136,182
146,179
163,173
146,196
134,199
121,199
