47,122
56,140
66,158
80,176
97,191
117,203
138,214
159,219
179,214
196,202
210,184
223,163
232,139
233,113
227,86
219,61
209,36
46,98
49,85
58,75
70,70
84,68
111,52
120,36
135,24
152,19
171,22
106,77
112,90
116,103
121,116
115,136
125,135
134,132
142,125
150,118
65,106
71,97
81,91
94,92
85,99
75,104
134,67
140,56
151,49
164,48
157,56
146,63
115,164
122,153
132,145
142,143
151,137
169,132
191,128
180,154
166,168
156,174
146,178
132,176
119,163
136,151
145,148
155,142
187,132
160,158
150,164
140,167
