6,100
13,129
24,157
38,182
56,206
79,225
103,243
129,257
155,257
178,246
196,224
212,198
225,170
232,141
233,112
233,82
229,51
19,78
32,65
51,59
71,58
90,62
131,54
147,42
166,34
187,31
207,37
114,80
118,101
122,121
126,142
105,153
117,155
131,156
143,150
153,143
44,98
57,90
71,87
87,92
73,97
58,100
146,79
159,68
173,64
189,67
176,74
162,77
85,183
103,174
121,168
135,167
147,162
169,160
190,161
176,188
157,204
144,209
129,210
108,203
91,183
123,176
137,174
149,170
185,164
153,191
140,195
126,197
