53,77
56,100
60,123
65,145
74,165
88,182
106,196
125,207
144,211
162,206
179,193
194,177
206,158
214,138
218,117
220,95
219,73
64,59
75,48
90,44
106,46
122,51
159,50
173,44
188,41
202,42
213,52
141,67
142,82
143,97
143,112
125,119
134,122
144,125
153,122
161,118
84,71
94,65
105,65
116,72
104,72
94,72
164,70
175,61
185,60
196,65
186,68
175,68
101,146
115,138
131,134
143,136
154,133
168,135
180,141
169,161
155,170
144,172
131,172
115,164
105,146
132,141
143,142
154,140
176,142
154,160
143,162
131,161
