21,112
23,141
27,169
33,198
45,224
63,246
86,264
112,277
141,280
168,273
191,256
211,236
226,211
234,184
238,155
239,127
238,98
45,90
59,76
78,70
98,71
117,78
151,74
167,64
185,60
202,64
216,75
135,98
135,116
136,134
136,153
114,167
125,170
138,172
149,168
160,163
67,108
79,100
92,100
106,107
93,110
79,111
162,102
174,92
187,91
199,97
188,101
175,103
82,195
103,187
124,183
138,185
152,182
172,182
192,187
174,214
155,227
140,230
124,229
103,220
89,196
124,192
138,192
153,190
185,190
154,213
139,216
125,215
