61,91
65,115
70,136
76,159
85,179
99,196
115,211
135,222
155,225
174,218
191,203
206,186
219,167
226,145
229,123
232,99
234,74
74,83
85,74
100,70
115,71
130,77
155,74
169,65
184,61
201,61
216,68
143,89
143,102
143,115
143,129
129,137
137,140
145,142
154,139
163,135
93,96
103,91
114,90
125,95
114,98
103,99
167,91
177,84
188,83
198,86
189,90
178,91
111,161
124,155
138,153
147,154
156,152
171,152
185,155
174,176
160,185
150,187
140,186
125,180
115,161
138,160
148,160
157,158
181,157
159,176
149,177
139,177
