1,87
1,122
1,157
2,192
18,223
43,247
72,267
102,284
132,289
160,281
181,259
201,236
219,211
232,184
238,155
239,128
237,100
27,66
49,54
75,54
99,61
121,74
164,79
183,70
203,64
222,64
235,76
143,102
144,126
146,149
148,172
105,173
123,181
142,188
159,182
174,175
54,94
71,91
86,93
102,101
85,101
69,99
168,105
185,99
199,98
213,102
199,105
184,105
60,193
93,195
121,196
138,199
154,196
174,195
193,194
174,229
153,244
135,247
117,245
89,230
68,197
120,203
138,205
154,202
185,198
153,226
136,229
118,228
