83,46
73,67
65,88
59,110
59,132
63,154
70,175
79,197
95,211
116,217
141,212
166,204
189,192
208,177
221,158
233,138
244,115
98,37
111,30
127,33
141,41
153,53
185,63
202,63
219,68
232,78
238,94
160,74
153,91
145,107
137,123
118,119
124,127
132,136
143,137
154,137
111,55
122,54
132,59
138,70
127,66
118,61
182,87
194,85
204,89
211,98
201,97
191,93
90,126
105,133
118,141
127,148
139,151
153,158
169,165
145,174
126,173
114,168
103,161
94,147
94,130
114,144
124,152
136,155
165,164
131,165
119,160
109,153
