42,73
42,99
42,124
43,151
50,175
63,197
81,216
101,233
126,240
152,237
175,223
196,206
214,186
225,163
230,138
235,114
239,90
60,51
74,41
92,41
110,46
125,56
166,64
181,58
199,58
216,63
227,75
144,82
143,101
142,120
141,139
117,141
127,147
138,153
150,150
161,147
79,74
91,70
104,73
115,83
101,83
88,81
169,91
181,83
194,84
206,91
194,94
181,93
85,160
104,160
122,163
137,167
151,165
168,165
184,168
167,188
148,197
132,198
117,195
100,183
90,163
121,169
136,173
150,171
178,170
149,185
134,186
119,183
